,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
0,0,15.0,0.8795999884605408,"trump, company, official, campaign, government, state, percent, vote, report, country",
1,1,15.0,0.9337000250816345,"trump, company, official, campaign, government, state, percent, vote, report, country","['washington', 'congression', 'republican', 'fear', 'come', 'health', 'care', 'lawsuit', 'obama', 'administr', 'incom', 'trump', 'administr', 'choos', 'longer', 'defend', 'execut', 'branch', 'suit', 'challeng', 'administr', 'author', 'spend', 'billion', 'dollar', 'health', 'insur', 'subsidi', 'american', 'hand', 'hous', 'republican', 'victori', 'issu', 'sudden', 'loss', 'disput', 'subsidi', 'conceiv', 'caus', 'health', 'care', 'program', 'implod', 'leav', 'million', 'peopl', 'access', 'health', 'insur', 'republican', 'prepar', 'replac', 'lead', 'chao', 'insur', 'market', 'spur', 'polit', 'backlash', 'republican', 'gain', 'control', 'govern', 'stave', 'outcom', 'republican', 'awkward', 'posit', 'appropri', 'huge', 'sum', 'temporarili', 'prop', 'obama', 'health', 'care', 'anger', 'conserv', 'voter', 'demand', 'year', 'twist', 'donald', 'trump', 'administr', 'worri', 'preserv', 'execut', 'branch', 'prerog', 'choos', 'fight', 'republican', 'alli', 'hous', 'central', 'question', 'disput', 'eager', 'avoid', 'ugli', 'polit', 'pileup', 'republican', 'capitol', 'hill', 'trump', 'transit', 'team', 'game', 'handl', 'lawsuit', 'elect', 'limbo', 'late', 'februari', 'unit', 'state', 'court', 'appeal', 'district', 'columbia', 'circuit', 'readi', 'divulg', 'strategi', 'give', 'pend', 'litig', 'involv', 'obama', 'administr', 'congress', 'inappropri', 'comment', 'say', 'phillip', 'blando', 'spokesman', 'trump', 'transit', 'effort', 'take', 'offic', 'trump', 'administr', 'evalu', 'case', 'relat', 'aspect', 'afford', 'care', 'potenti', 'decis', 'judg', 'rosemari', 'collyer', 'rule', 'hous', 'republican', 'stand', 'execut', 'branch', 'spend', 'disput', 'obama', 'administr', 'distribut', 'health', 'insur', 'subsidi', 'violat', 'constitut', 'approv', 'congress', 'justic', 'depart', 'confid', 'judg', 'collyer', 'decis', 'revers', 'quickli', 'appeal', 'subsidi', 'remain', 'place', 'appeal', 'success', 'seek', 'temporari', 'halt', 'proceed', 'trump', 'hous', 'republican', 'month', 'tell', 'court', 'transit', 'team', 'current', 'discuss', 'potenti', 'option', 'resolut', 'matter', 'effect', 'inaugur', 'suspens', 'case', 'hous', 'lawyer', 'say', 'provid', 'futur', 'administr', 'time', 'consid', 'continu', 'prosecut', 'resolv', 'appeal', 'republican', 'leadership', 'offici', 'hous', 'acknowledg', 'possibl', 'cascad', 'effect', 'payment', 'total', 'estim', 'billion', 'suddenli', 'stop', 'insur', 'receiv', 'subsidi', 'exchang', 'pay', 'cost', 'deduct', 'elig', 'consum', 'race', 'drop', 'coverag', 'lose', 'money', 'loss', 'subsidi', 'destabil', 'entir', 'program', 'caus', 'lack', 'confid', 'lead', 'insur', 'seek', 'quick', 'exit', 'anticip', 'trump', 'administr', 'inclin', 'mount', 'vigor', 'fight', 'hous', 'republican', 'give', 'view', 'health', 'care', 'team', 'lawyer', 'month', 'seek', 'interven', 'case', 'behalf', 'particip', 'health', 'care', 'program', 'request', 'lawyer', 'predict', 'deal', 'hous', 'republican', 'administr', 'dismiss', 'settl', 'case', 'produc', 'devast', 'consequ', 'individu', 'receiv', 'reduct', 'nation', 'health', 'insur', 'health', 'care', 'system', 'gener', 'matter', 'happen', 'hous', 'republican', 'want', 'prevail', 'overarch', 'concept', 'congression', 'power', 'purs', 'right', 'congress', 'execut', 'branch', 'violat', 'constitut', 'spend', 'power', 'hous', 'republican', 'contend', 'congress', 'appropri', 'money', 'subsidi', 'requir', 'constitut', 'suit', 'initi', 'champion', 'john', 'boehner', 'hous', 'speaker', 'time', 'later', 'hous', 'committe', 'report', 'republican', 'assert', 'administr', 'desper', 'fund', 'requir', 'treasuri', 'depart', 'provid', 'despit', 'widespread', 'intern', 'skeptic', 'spend', 'proper', 'white', 'hous', 'say', 'spend', 'perman', 'pass', 'annual', 'appropri', 'requir', 'administr', 'initi', 'seek', 'import', 'hous', 'republican', 'judg', 'collyer', 'congress', 'stand', 'white', 'hous', 'issu', 'rule', 'legal', 'expert', 'say', 'flaw', 'want', 'preced', 'restor', 'congression', 'leverag', 'execut', 'branch', 'spend', 'power', 'stand', 'trump', 'administr', 'come', 'pressur', 'advoc', 'presidenti', 'author', 'fight', 'hous', 'matter', 'share', 'view', 'health', 'care', 'preced', 'broad', 'repercuss', 'complic', 'dynam', 'illustr', 'quick', 'legal', 'victori', 'hous', 'trump', 'come', 'cost', 'republican', 'anticip', 'take', 'obama', 'white', 'hous']"
2,2,15.0,0.8027999997138977,"trump, company, official, campaign, government, state, percent, vote, report, country","['bullet', 'shell', 'count', 'blood', 'dri', 'votiv', 'candl', 'burn', 'peopl', 'peer', 'window', 'crime', 'scene', 'go', 'cold', 'band', 'yellow', 'polic', 'tape', 'blow', 'breez', 'south', 'bronx', 'harlem', 'river', 'manhattan', 'shorthand', 'urban', 'dysfunct', 'suffer', 'violenc', 'level', 'long', 'slash', 'part', 'york', 'citi', 'citi', 'effort', 'fight', 'remain', 'splinter', 'underfund', 'burden', 'scandal', 'precinct', 'southern', 'bronx', 'poor', 'minor', 'neighborhood', 'countri', 'peopl', 'long', 'hound', 'infract', 'cri', 'protect', 'grievou', 'injuri', 'death', 'septemb', 'shoot', 'precinct', 'year', 'unsolv', 'citi', 'precinct', 'highest', 'murder', 'rate', 'fewest', 'detect', 'violent', 'crime', 'reflect', 'dispar', 'staff', 'hardest', 'neighborhood', 'outsid', 'manhattan', 'accord', 'york', 'time', 'analysi', 'polic', 'depart', 'data', 'investig', 'precinct', 'saddl', 'twice', 'number', 'case', 'depart', 'recommend', 'boss', 'call', 'polic', 'headquart', 'answer', 'sharpest', 'crime', 'rise', 'citi', 'year', 'bronx', 'investig', 'resourc', 'squeez', 'highest', 'rate', 'citi', 'borough', 'thinnest', 'detect', 'staff', 'precinct', 'detect', 'squad', 'violent', 'crime', 'citi', 'borough', 'robberi', 'squad', 'smaller', 'manhattan', 'bronx', 'case', 'year', 'homicid', 'squad', 'detect', 'murder', 'compar', 'detect', 'roughli', 'murder', 'upper', 'manhattan', 'detect', 'murder', 'lower', 'manhattan', 'lobbi', 'famili', 'apart', 'outsid', 'methadon', 'clinic', 'studio', 'peopl', 'note', 'inequ', 'hear', 'polic', 'command', 'explain', 'lack', 'resourc', 'place', 'floodlight', 'danger', 'block', 'post', 'offic', 'corner', 'watch', 'wit', 'cower', 'door', 'fear', 'gunman', 'crew', 'confid', 'polic', 'depart', 'abil', 'protect', 'peopl', 'rare', 'testifi', 'south', 'bronx', 'predominantli', 'black', 'hispan', 'neighborhood', 'like', 'unit', 'state', 'contract', 'polic', 'commun', 'tatter', 'peopl', 'stori', 'crime', 'report', 'ignor', 'call', 'go', 'unansw', 'hour', 'tell', 'help', 'end', 'caller', 'arrest', 'minor', 'charg', 'lead', 'hour', 'fetid', 'hold', 'cell', 'paradox', 'polic', 'precinct', 'neighborhood', 'histor', 'prime', 'target', 'aggress', 'tactic', 'like', 'design', 'ward', 'disord', 'precinct', 'detect', 'time', 'citi', 'answer', 'blood', 'spill', 'violent', 'crime', 'gola', 'white', 'daughter', 'shoot', 'kill', 'playground', 'summer', 'year', 'gun', 'hous', 'project', 'tick', 'public', 'safeti', 'resourc', 'say', 'scant', 'bronx', 'neighborhood', 'like', 'secur', 'camera', 'light', 'lock', 'investig', 'polic', 'offic', 'say', 'come', 'famili', 'say', 'author', 'care', 'feel', 'time', 'document', 'murder', 'log', 'year', 'precinct', 'hand', 'neighborhood', 'deadli', 'violenc', 'remain', 'problem', 'crime', 'york', 'citi', 'homicid', 'precinct', 'year', 'strain', 'detect', 'unsolv', 'half', 'year', 'look', 'hand', 'hundr', 'convers', 'griev', 'rel', 'friend', 'wit', 'polic', 'offic', 'social', 'forc', 'flare', 'murder', 'place', 'like', 'precinct', 'clearer', 'merciless', 'gang', 'cod', 'mental', 'ill', 'drug', 'long', 'memori', 'feud', 'simmer', 'offic', 'view', 'reason', 'murder', 'solv', 'emerg', 'paralyz', 'fear', 'retribut', 'victim', 'carri', 'secret', 'grave', 'relentless', 'casework', 'forc', 'detect', 'hop', 'break', 'come', 'later', 'frustrat', 'build', 'side', 'detect', 'phone', 'rare', 'ring', 'tip', 'offic', 'grow', 'embitt', 'wit', 'cooper', 'meantim', 'victim', 'friend', 'conduct', 'investig', 'talk', 'grab', 'stash', 'wheel', 'mother', 'apart', 'suspect', 'chasm', 'polic', 'commun', 'gang', 'violenc', 'flourish', 'parent', 'protect', 'famili', 'drug', 'crew', 'threat', 'offic', 'work', 'overcom', 'residu', 'year', 'mistrust', 'understaf', 'commun', 'race', 'street', 'mari', 'park', 'scene', 'fatal', 'shoot', 'log', 'precinct', 'year', 'unsolv', 'jam', 'fernandez', 'hear', 'talk', 'murder', 'door', 'apart', 'east', 'street', 'betanc', 'hous', 'live', 'long', 'hallway', 'strew', 'hypoderm', 'needl', 'dope', 'bag', 'discard', 'hennessi', 'bottl', 'young', 'speak', 'subset', 'blood', 'gang', 'drug', 'market', 'sling', 'marijuana', 'cocain', 'regular', 'flash', 'firearm', 'blow', 'smoke', 'fernandez', 'apart', 'fernandez', 'ask', 'young', 'answer', 'bust', 'kind', 'crime', 'anachron', 'york', 'rattl', 'precinct', 'murder', 'fall', 'year', 'major', 'feloni', 'crime', 'resid', 'residenti', 'district', 'citi', 'poorest', 'commun', 'countri', 'young', 'underground', 'market', 'fernandez', 'shrink', 'threat', 'grow', 'lower', 'east', 'ride', 'bicycl', 'custom', 'drug', 'dealer', 'work', 'collect', 'payment', 'backpack', 'leav', 'life', 'tech', 'mainten', 'year', 'move', 'betanc', 'hous', 'wife', 'daughter', 'choic', 'help', 'drug', 'crew', 'polic', 'help', 'risk', 'label', 'snitch', 'lower', 'east', 'boss', 'muscl', 'risk', 'violenc', 'choos', 'polic', 'walk', 'local', 'substat', 'polic', 'servic', 'area', 'ask', 'protect', 'daughter', 'inhal', 'reliev', 'cough', 'marijuana', 'smoke', 'fernandez', 'wife', 'terribl', 'headach', 'killer', 'go', 'kill', 'sergeant', 'polic', 'report', 'quot', 'tell', 'fernandez', 'august', 'second', 'report', 'file', 'say', 'warn', 'go', 'shoot', 'window', 'fernandez', 'tell', 'polic', 'teenag', 'name', 'appear', 'report', 'go', 'home', 'say', 'friend', 'see', 'walk', 'substat', 'tri', 'intimid', 'file', 'report', 'day', 'later', 'prop', 'bike', 'door', 'say', 'open', 'door', 'bodi', 'slam', 'fernandez', 'wife', 'maria', 'fernandez', 'write', 'slip', 'paper', 'document', 'hallway', 'rucku', 'inadequ', 'polic', 'respons', 'boy', 'comment', 'easi', 'target', 'slap', 'open', 'door', 'drug', 'sale', 'threaten', 'beat', 'fernandez', 'famili', 'one', 'snitch', 'note', 'complaint', 'substat', 'day', 'bring', 'relief', 'week', 'later', 'feel', 'desper', 'fernandez', 'tri', 'call', 'substat', 'boy', 'blow', 'weed', 'smoke', 'door', 'threat', 'attack', 'polic', 'come', 'write', 'note', 'tri', 'precinct', 'station', 'hous', 'offic', 'desk', 'leav', 'stand', 'public', 'wait', 'area', 'say', 'make', 'fear', 'see', 'offic', 'wors', 'danger', 'month', 'later', 'say', 'come', 'door', 'announc', 'teenag', 'complaint', 'drug', 'activ', 'fernandez', 'start', 'work', 'say', 'polic', 'fail', 'wire', 'camera', 'peephol', 'record', 'drug', 'gun', 'footag', 'hark', 'york', 'present', 'precinct', 'resid', 'morn', 'michael', 'lopuzzo', 'walk', 'tall', 'wooden', 'door', 'precinct', 'station', 'hous', 'case', 'land', 'metal', 'desk', 'dead', 'bodi', 'know', 'caus', 'strip', 'club', 'brawl', 'shoot', 'victim', 'hobbl', 'hospit', 'bring', 'resist', 'turn', 'remind', 'earlier', 'citi', 'campaign', 'haven', 'singl', 'phone', 'put', 'right', 'direct', 'say', 'sergeant', 'lopuzzo', 'head', 'precinct', 'detect', 'squad', 'summer', 'work', 'answer', 'email', 'inquiri', 'murder', 'victim', 'aunt', 'killer', 'catch', 'peopl', 'understand', 'detect', 'feel', 'effect', 'peopl', 'turn', 'polic', 'wit', 'shout', 'away', 'door', 'neighbor', 'know', 'refus', 'talk', 'peopl', 'shoot', 'wound', 'bronx', 'earli', 'septemb', 'victim', 'refus', 'cooper', 'period', 'precinct', 'squad', 'detect', 'close', 'nonfat', 'shoot', 'robberi', 'case', 'resist', 'stem', 'prevent', 'polic', 'tactic', 'like', 'hallmark', 'style', 'mayor', 'michael', 'bloomberg', 'polic', 'commission', 'raymond', 'kelli', 'near', 'height', 'strategi', 'precinct', 'stop', 'citi', 'stop', 'offic', 'forc', 'frisk', 'stop', 'year', 'peopl', 'crimin', 'precinct', 'area', 'depart', 'flood', 'newest', 'offic', 'roll', 'call', 'pressur', 'gener', 'number', 'write', 'ticket', 'arrest', 'choic', 'summon', 'young', 'play', 'park', 'dark', 'offic', 'grow', 'neighborhood', 'need', 'bring', 'today', 'justifi', 'exist', 'offic', 'argeni', 'rosado', 'join', 'precinct', 'say', 'interview', 'station', 'hous', 'small', 'area', 'hammer', 'commun', 'cours', 'commun', 'eventu', 'go', 'turn', 'pressur', 'warp', 'offic', 'resid', 'rooki', 'ignor', 'drink', 'outsid', 'sit', 'stoop', 'cop', 'come', 'time', 'probabl', 'view', 'commun', 'differ', 'say', 'hector', 'espada', 'veteran', 'precinct', 'want', 'summon', 'feel', 'like', 'guy', 'civil', 'convers', 'moral', 'wilt', 'age', 'station', 'hous', 'alexand', 'avenu', 'mott', 'haven', 'offic', 'felt', 'pressur', 'downgrad', 'crime', 'complaint', 'appear', 'say', 'interview', 'overlook', 'crime', 'report', 'immigr', 'see', 'unlik', 'complain', 'watch', 'supervisor', 'badger', 'victim', 'repeat', 'stori', 'hop', 'drop', 'complaint', 'practic', 'downgrad', 'complaint', 'result', 'disciplin', 'offic', 'precinct', 'year', 'string', 'scandal', 'leav', 'offic', 'feel', 'overscrutin', 'problem', 'exist', 'command', 'precinct', 'send', 'pack', 'year', 'offic', 'ticket', 'fix', 'forgiv', 'park', 'ticket', 'friend', 'record', 'give', 'guidanc', 'stop', 'frisk', 'black', 'boy', 'age', 'offic', 'flee', 'command', 'reluct', 'assign', 'proactiv', 'polic', 'unit', 'like', 'situat', 'street', 'walk', 'door', 'precinct', 'like', 'black', 'cloud', 'say', 'russel', 'lewi', 'like', 'heavi', 'walk', 'want', 'hour', 'minut', 'home', 'want', 'catch', 'precinct', 'cover', 'squar', 'mile', 'dozen', 'hous', 'project', 'mean', 'overflow', 'peopl', 'methadon', 'clinic', 'draw', 'addict', 'citi', 'loft', 'southern', 'edg', 'precinct', 'presag', 'wave', 'gentrif', 'polic', 'depart', 'hire', 'offic', 'neighborhood', 'polic', 'offic', 'precinct', 'say', 'rush', 'call', 'shift', 'number', 'unchang', 'polic', 'commission', 'jam', 'neill', 'say', 'handl', 'similar', 'south', 'bronx', 'precinct', 'year', 'dozen', 'call', 'time', 'wait', 'respons', 'resid', 'know', 'want', 'polic', 'domest', 'problem', 'help', 'hint', 'weapon', 'year', 'precinct', 'draw', 'number', 'civilian', 'complaint', 'offic', 'misconduct', 'citi', 'lawsuit', 'stem', 'polic', 'action', 'precinct', 'tri', 'improv', 'moral', 'command', 'offic', 'deputi', 'inspector', 'brian', 'hennessi', 'cadr', 'depart', 'call', 'neighborhood', 'coordin', 'offic', 'patrol', 'januari', 'citywid', 'effort', 'neill', 'mayor', 'blasio', 'bring', 'beat', 'unencumb', 'chase', 'listen', 'peopl', 'concern', 'help', 'investig', 'precinct', 'arrest', 'citi', 'offic', 'say', 'discret', 'resolv', 'encount', 'summon', 'arrest', 'corner', 'near', 'school', 'courtlandt', 'avenu', 'east', 'street', 'long', 'spawn', 'complaint', 'gunfir', 'fight', 'inspector', 'hennessi', 'offic', 'paint', 'graffiti', 'sweep', 'drug', 'paraphernalia', 'summer', 'peopl', 'say', 'answer', 'complaint', 'year', 'inspector', 'acknowledg', 'residu', 'polic', 'linger', 'percept', 'stick', 'say', 'workload', 'precinct', 'startl', 'reveal', 'detect', 'squad', 'equip', 'answer', 'violent', 'crime', 'manhattan', 'compar', 'bronx', 'brooklyn', 'queen', 'precinct', 'detect', 'carri', 'case', 'year', 'load', 'high', 'depart', 'advis', 'violent', 'precinct', 'assign', 'homicid', 'typic', 'day', 'investig', 'deal', 'case', 'quieter', 'precinct', 'detect', 'month', 'littl', 'distract', 'investig', 'murder', 'detect', 'precinct', 'handl', 'averag', 'violent', 'feloni', 'year', 'murder', 'rap', 'feloni', 'assault', 'robberi', 'contrast', 'detect', 'precinct', 'southern', 'staten', 'island', 'carri', 'case', 'detect', 'precinct', 'patrol', 'union', 'squar', 'gramerci', 'park', 'handl', 'detect', 'precinct', 'washington', 'height', 'handl', 'citywid', 'median', 'year', 'violent', 'crime', 'case', 'detect', 'bronx', 'precinct', 'detect', 'carri', 'averag', 'violent', 'feloni', 'year', 'compar', 'manhattan', 'brooklyn', 'queen', 'staten', 'island', 'rape', 'case', 'robberi', 'pattern', 'later', 'send', 'special', 'unit', 'precinct', 'detect', 'extens', 'initi', 'work', 'interview', 'victim', 'write', 'report', 'process', 'evid', 'precinct', 'manhattan', 'whiter', 'wealthier', 'south', 'bronx', 'properti', 'feloni', 'like', 'steal', 'laptop', 'credit', 'card', 'polic', 'complex', 'account', 'crime', 'precinct', 'heaviest', 'caseload', 'overal', 'crime', 'detect', 'citi', 'michael', 'palladino', 'head', 'detect', 'endow', 'associ', 'bronx', 'offic', 'say', 'staff', 'dispar', 'affect', 'depart', 'effort', 'build', 'trust', 'commun', 'like', 'south', 'bronx', 'wit', 'calcul', 'say', 'cooper', 'detect', 'work', 'chanc', 'protect', 'late', 'retali', 'come', 'sergeant', 'lopuzzo', 'turn', 'prestigi', 'post', 'stay', 'precinct', 'say', 'squad', 'work', 'tirelessli', 'handl', 'case', 'peopl', 'squad', 'want', 'detect', 'staff', 'need', 'unit', 'task', 'forc', 'creat', 'deploy', 'challeng', 'depart', 'fight', 'armi', 'armi', 'wish', 'say', 'detail', 'polic', 'depart', 'assign', 'offic', 'close', 'hold', 'constantli', 'flux', 'public', 'minim', 'inform', 'personnel', 'alloc', 'present', 'time', 'analysi', 'confidenti', 'staff', 'data', 'depart', 'chief', 'detect', 'robert', 'boyc', 'vow', 'send', 'detect', 'precinct', 'say', 'depart', 'reassess', 'deploy', 'broadli', 'troubl', 'precinct', 'say', 'recent', 'decis', 'bring', 'gang', 'narcot', 'vice', 'detect', 'command', 'easier', 'shift', 'personnel', 'chief', 'boyc', 'say', 'burden', 'detect', 'go', 'feloni', 'crime', 'includ', 'case', 'note', 'support', 'precinct', 'squad', 'central', 'unit', 'focu', 'robberi', 'gang', 'grand', 'larceni', 'exampl', 'major', 'crime', 'keep', 'pound', 'precinct', 'rat', 'tenth', 'percent', 'lower', 'citywid', 'crime', 'drop', 'period', 'precinct', 'detect', 'squad', 'shrink', 'investig', 'year', 'accord', 'staff', 'data', 'obtain', 'citi', 'council', 'freedom', 'inform', 'request', 'squad', 'cover', 'union', 'squar', 'gramerci', 'park', 'crime', 'drop', 'period', 'grow', 'investig', 'precinct', 'give', 'addit', 'detect', 'investig', 'summer', 'miss', 'detect', 'ill', 'reason', 'retir', 'detect', 'skeptic', 'commun', 'relat', 'drive', 'crime', 'citi', 'busiest', 'precinct', 'polic', 'depart', 'dedic', 'resourc', 'provid', 'sort', 'robust', 'investig', 'respons', 'standard', 'manhattan', 'crime', 'manhattan', 'solv', 'say', 'howard', 'landesberg', 'precinct', 'detect', 'late', 'outer', 'borough', 'like', 'forget', 'retir', 'detect', 'say', 'understaf', 'harder', 'solv', 'crime', 'bronx', 'brooklyn', 'queen', 'higher', 'preval', 'gang', 'drug', 'kill', 'saddl', 'investig', 'case', 'peopl', 'inclin', 'cooper', 'detect', 'close', 'percent', 'homicid', 'manhattan', 'percent', 'staten', 'island', 'year', 'compar', 'percent', 'bronx', 'percent', 'queen', 'percent', 'brooklyn', 'year', 'homicid', 'detect', 'clear', 'percent', 'manhattan', 'percent', 'bronx', 'percent', 'queen', 'percent', 'staten', 'island', 'percent', 'brooklyn', 'cultur', 'polic', 'depart', 'worri', 'manhattan', 'say', 'joseph', 'giacalon', 'sergeant', 'bronx', 'cold', 'case', 'squad', 'money', 'add', 'blasio', 'come', 'talk', 'tale', 'citi', 'complet', 'opposit', 'say', 'busi', 'usual', 'bronx', 'struggl', 'extend', 'prosecut', 'year', 'prosecutor', 'bronx', 'declin', 'prosecut', 'violent', 'feloni', 'case', 'citi', 'rate', 'convict', 'bronx', 'routin', 'lowest', 'citi', 'tick', 'year', 'surpass', 'brooklyn', 'rate', 'novemb', 'bronx', 'prosecutor', 'work', 'streamlin', 'case', 'case', 'difficult', 'problem', 'precinct', 'allow', 'defens', 'lawyer', 'attack', 'credibl', 'offic', 'implic', 'say', 'patric', 'shaughnessi', 'spokeswoman', 'bronx', 'district', 'attorney', 'offic', 'district', 'attorney', 'darcel', 'clark', 'elect', 'say', 'statement', 'judg', 'bronx', 'hear', 'juror', 'imparti', 'trust', 'polic', 'tide', 'mistrust', 'sergeant', 'lopuzzo', 'detect', 'work', 'hour', 'straight', 'fresh', 'case', 'chines', 'takeout', 'money', 'murder', 'suspect', 'carri', 'surveil', 'video', 'home', 'hop', 'person', 'comput', 'enhanc', 'better', 'squad', 'homeless', 'mother', 'murder', 'ash', 'month', 'kill', 'like', 'peopl', 'glitter', 'citi', 'pay', 'attent', 'precinct', 'homicid', 'victim', 'newli', 'fatherless', 'children', 'school', 'therapist', 'help', 'victim', 'famili', 'wander', 'confus', 'courthous', 'nearli', 'miss', 'appear', 'newspap', 'larg', 'ignor', 'kill', 'peopl', 'crimin', 'past', 'push', 'prioriti', 'list', 'chief', 'polic', 'headquart', 'stuffi', 'squad', 'room', 'detect', 'precinct', 'grappl', 'inherit', 'govern', 'neglect', 'meet', 'mother', 'believ', 'son', 'murder', 'citi', 'guidanc', 'counselor', 'listen', 'plea', 'help', 'stay', 'enrol', 'citi', 'hous', 'worker', 'fix', 'lock', 'light', 'build', 'detect', 'work', 'alongsid', 'viciou', 'street', 'punish', 'polic', 'cooper', 'young', 'scan', 'court', 'paperwork', 'prison', 'look', 'name', 'peopl', 'turn', 'murder', 'victim', 'precinct', 'year', 'cast', 'crew', 'avoid', 'arrest', 'gang', 'takedown', 'believ', 'cooper', 'longtim', 'precinct', 'detect', 'jeff', 'meenagh', 'say', 'wit', 'homicid', 'case', 'go', 'testifi', 'go', 'neighborhood', 'tell', 'testifi', 'deserv', 'alli', 'sergeant', 'lopuzzo', 'make', 'friendli', 'long', 'help', 'clear', 'woman', 'robberi', 'charg', 'locat', 'surveil', 'video', 'prove', 'robber', 'mother', 'start', 'call', 'tip', 'code', 'exampl', 'refus', 'testifi', 'tie', 'year', 'sergeant', 'lopuzzo', 'arrest', 'stab', 'peopl', 'shoot', 'york', 'citi', 'own', 'east', 'street', 'build', 'jam', 'fernandez', 'betanc', 'hous', 'say', 'realiti', 'grind', 'differ', 'drug', 'boss', 'block', 'octob', 'fernandez', 'increasingli', 'afraid', 'fernandez', 'wife', 'go', 'offic', 'key', 'build', 'door', 'want', 'show', 'video', 'offer', 'access', 'camera', 'happen', 'hallway', 'coupl', 'offic', 'say', 'need', 'supervisor', 'permiss', 'answer', 'young', 'make', 'threat', 'offic', 'occasion', 'stop', 'outsid', 'build', 'caus', 'young', 'scatter', 'come', 'insid', 'fernandez', 'say', 'menac', 'worsen', 'fernandez', 'daughter', 'harass', 'arriv', 'home', 'school', 'grow', 'distress', 'parent', 'start', 'see', 'therapist', 'fernandez', 'complaint', 'offic', 'borough', 'presid', 'ruben', 'diaz', 'visit', 'victim', 'advoc', 'district', 'attorney', 'offic', 'send', 'onlin', 'note', 'polic', 'commission', 'offic', 'go', 'proper', 'channel', 'help', 'note', 'say', 'precinct', 'fail', 'offic', 'help', 'hand', 'tie', 'turn', 'month', 'video', 'multipl', 'crime', 'take', 'place', 'extrem', 'danger', 'write', 'refer', 'local', 'substat', 'need', 'speak', 'author', 'local', 'substat', 'command', 'deputi', 'inspector', 'jerri', 'sullivan', 'bronx', 'narcot', 'unit', 'alert', 'complaint', 'fernandez', 'say', 'hear', 'reli', 'street', 'instinct', 'protect', 'famili', 'plea', 'think', 'employ', 'dealer', 'hallway', 'activ', 'quiet', 'briefli', 'return', 'young', 'rent', 'room', 'woman', 'apart', 'upstair', 'fernandez', 'approach', 'differ', 'learn', 'boss', 'oper', 'agre', 'dealer', 'calm', 'hire', 'drug', 'custom', 'sweep', 'hallway', 'fernandez', 'say', 'week', 'later', 'deal', 'harass', 'resum', 'go', 'lower', 'east', 'boss', 'hire', 'trail', 'wife', 'daughter', 'build', 'sure', 'safe', 'school', 'time', 'outsid', 'betanc', 'hous', 'buy', 'bulletproof', 'vest', 'small', 'daughter', 'faith', 'citi', 'york', 'faith', 'polic', 'faith', 'politician', 'fernandez', 'say', 'thing', 'know', 'sure', 'situat', 'leav', 'defend', 'famili', 'pay', 'close', 'attent', 'happen', 'hallway', 'fernandez', 'say', 'learn', 'detail', 'recent', 'homicid', 'precinct', 'investig', 'call', 'help', 'go', 'say', 'decid', 'greater', 'risk', 'talk', 'tell', 'polic', 'learn', 'bend', 'backward', 'say', 'go', 'help', 'go', 'help', 'januari', 'neighborhood', 'coordin', 'offic', 'work', 'resid', 'betanc', 'hous', 'end', 'arrest', 'hous', 'command', 'inspector', 'sullivan', 'say', 'chief', 'boyc', 'say', 'silo', 'gang', 'narcot', 'detect', 'work', 'respond', 'complaint', 'difficult', 'recent', 'restructur', 'remov', 'obstacl', 'live', 'like', 'fernandez', 'live', 'peopl', 'deal', 'drug', 'outsid', 'apart', 'say', 'fernandez', 'complaint', 'spur', 'arrest', 'hallway', 'catch', 'separ', 'year', 'shoot', 'fernandez', 'name', 'polic', 'report', 'charg', 'summer', 'hit', 'offic', 'metal', 'fold', 'chair', 'fire', 'gunshot', 'crowd', 'court', 'paper', 'hold', 'riker', 'island', 'attempt', 'murder', 'charg', 'late', 'fernandez', 'move', 'famili', 'away']"
